keyword,name,category,subcategory,image,price,item_no,location,description,description_link,url
liqui moly diesel system reiniger,2x 300 mL LIQUI MOLY Motor System Reiniger Diesel Additiv Zusatz Motorreiniger,Auto & Motorrad: Teile,"Öl, Pflege- & Schmiermittel|Sonstige",https://i.ebayimg.com/images/g/1roAAOSwOOFfMQc~/s-l300.jpg,"EUR 21,90/Stk.",192591644746,,"{'Weitere Artikelnummer': '80001657600 mL', 'Hersteller': 'Liqui Moly5128', 'Produktgruppe': 'ÖladditiveDiesel Reiniger, Diesel Pflege, Liqui Moly Diesel, Kraftstoffsystem, Common-Rail und Pumpe-Düse, Dieselmotoren, Dieseladditive, Einspritzanlage, Einspritzdüse, Einspritzdüsen reiniger', 'Produkttyp': 'AdditiveÖl Additiv', 'Referenz': 'Öladditive, Additive, Motoröl, AdditivÖlverbrauch reduzieren', 'EAN': '4100420051289'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=192591644746&t=1597048634000&category=179503&seller=werkzeuge-auto-teile&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/192591644746
kuenstliche tannengirlande mit beleuchtung,Weihnachtsgirl,Möbel & Wohnen,"Feste & Besondere Anlässe|Jahreszeitliche Dekoration|Kränze, Girlanden & Pflanzen|Möbel & Wohnen|Dekoration|Blumen & künstliche Pflanzen",https://i.ebayimg.com/images/g/Y~cAAOSwU~9fb29E/s-l300.jpg,"EUR 21,99/Stk.",383740517443,,"{'Anlass': 'Alle Anlässe, Erntedankfest, Hanukkah, Kommunion & Konfirmation, WeihnachtenPlastik', 'Farbe': 'GrünNein', 'Form': 'GirlandeWeihnachtsgirlande', 'Marke': 'MarkenlosGirlande'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=383740517443&t=1605380800000&category=117419&seller=amydiamond20&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/383740517443
kuenstliche tannengirlande mit beleuchtung,"220T 2,7m Künstliche Weihnachtsgirl",Möbel & Wohnen,"Feste & Besondere Anlässe|Jahreszeitliche Dekoration|Kränze, Girlanden & Pflanzen",https://i.ebayimg.com/images/g/6d4AAOSwrrRfj~oh/s-l300.jpg,"EUR 10,99/Stk.",402532510358,,"{'Marke': 'MarkenlosGrün', 'Material': 'Kunststoff,PVCGirlande', 'Produkt': 'Türdekoration,Pflanze für Draußennicht zutreffend', 'Produktart': 'GirlandeNicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=402532510358&t=1605606585000&category=117419&seller=fashionrate0&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/402532510358
liqui moly diesel system reiniger,Liqui Moly 5168 Pro-Line 400 ml Ansaug System Reiniger Diesel 655588,Auto & Motorrad: Teile,"Öl, Pflege- & Schmiermittel|Sonstige|Mehr anzeigen LIQUI MOLY Pro-Line 400ml Diesel Ansaug-S...",https://i.ebayimg.com/images/g/FAAAAOSwKFNeJNCi/s-l300.jpg,"EUR 18,71/Stk.",333485807896,,"{'Referenznummer(n) OEM': '5168, P000073Liqui Moly', 'Artikelnummer': '5168400 mL', 'Gebindeart': 'Dose400 ml', 'Teilehersteller/Anbieter': 'LIQUI MOLY5168', 'Produkttyp': 'Kraftstoffadditiv4100420051685'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=333485807896&t=0&category=179503&seller=mks-autoteile&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1&oversion=3ac7d6ff,https://www.ebay.de/itm/333485807896
motorramme,Adapter zu Pfahlramme Motor Ramme mit Honda oder Kawasaki Handramme bis 12 cm,Business & Industrie,"Baugewerbe|Baumaschinenteile & Zubehör|Antrieb, Motor & Getriebe|Motoren|Business & Industrie|Agrar, Forst & Kommune|Ersatzteile, Teile & Zubehör|Teile & Zubehör Traktoren|Antrieb, Motor & Getriebe|Motoren",https://i.ebayimg.com/images/g/uyEAAOSwb1VctIh3/s-l300.jpg,"EUR 99,90",382903041701,,"{'Produktserie': 'Adapter50329', 'EAN': 'Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=382903041701&t=1587546890000&category=110683&seller=online_trixx&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/382903041701
liqui moly diesel system reiniger,LIQUI MOLY 5156 Pro-Line DIESEL SYSTEM INJEKTOR REINIGER 500ml,Auto & Motorrad: Teile,"Öl, Pflege- & Schmiermittel|Sonstige|Auto & Motorrad: Teile|Auto-Ersatz- & -Reparaturteile|Luft- & Kraftstoffversorgung|Einspritzanlagen|Mehr anzeigen LIQUI MOLY Pro-Line 500ml Diesel System R...",https://i.ebayimg.com/images/g/H-MAAOSwZ11aaI2W/s-l300.jpg,"EUR 19,49/Stk.",401722007289,,"{'Menge': '500 mL5156', 'Hersteller': 'Liqui MolyLiqui Moly 5156, Pro-Line Diesel System Reiniger, Dose, Additiv, Reinigung, Ablagerungen, Kraftstoffsystem, Korrosionsschutz, Dieselfahrzeuge, Common-Rail, Pumpe-Düse-Einspritzung, entfernt Ablagerungen, optimale Verbrennung, spart Kraftstoff und reduziert Schadstoffausstoß, beseitigt Düsennageln', 'EAN': '4100420051562Ventilschutz', 'Bandel Artikelnummer': '10126875'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=401722007289&t=1585662296000&category=179503&seller=bandel-autoteile&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/401722007289
motorramme,Pfahlramme Motor Ramme mit Kawasaki TJ-35E 1kw 35ccm Handramme 2 Takt bis 10 cm,Business & Industrie,"Baugewerbe|Baumaschinenteile & Zubehör|Antrieb, Motor & Getriebe|Motoren|Business & Industrie|Agrar, Forst & Kommune|Ersatzteile, Teile & Zubehör|Teile & Zubehör Traktoren|Antrieb, Motor & Getriebe|Motoren",https://i.ebayimg.com/images/g/SvUAAOSwuLJcgRjP/s-l300.jpg,"EUR 899,90",202617600906,,"{'Produktserie': 'Pfahlramme50328', 'EAN': 'Nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=202617600906&t=1580027793000&category=110683&seller=online_trixx&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/202617600906
makramee faden,3mm*200m Baumwolle Schnur Seil Faden Garn Häkeln Makramee Baumwollschnur Rolle!,Bastel- & Künstlerbedarf,"Schmuckherstellung|Drähte, Fäden & Bänder",https://i.ebayimg.com/images/g/C00AAOSwSKFfcr8k/s-l300.jpg,"EUR 12,99/Stk.",133532289820,,"{'package': '1x Cotton RopeBaumwollseil', 'Color': 'whiteBaumwolle', 'Size': '3mmx200mBaumwollseil', 'MPN': 'Does not applyMarkenlos', 'Bundle Description': '1x Cotton RopeDoes not apply'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=133532289820&t=1601356219000&category=150059&seller=honeyestl&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/133532289820
motorramme,2 Takt 900W Benzin Motor Pfahlramme Pfostenramme Pfostentreiber Ramme Zaunbau ,Garten & Terrasse,"Gartenzäune, Sichtschutzwände & Gartentore|Pfahlrammen|Business & Industrie|Baugewerbe|Baumaschinenteile & Zubehör|Antrieb, Motor & Getriebe|Motoren",https://i.ebayimg.com/images/g/3uIAAOSwKU9fqO~2/s-l300.jpg,"EUR 290,41",143831731997,,"{'Technikertyp': '2-Taktnicht zutreffend', 'Tankinhalt': '0,9LMarkenlos', 'Verschiebung': '32,6ccJa', 'Größe des Pillingkopfes': 'Φ55 Φ70900W', 'Shipping excludes': 'Canarias ( 加那利群岛 )nicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=143831731997&t=1604907314000&category=180990&seller=2020lausitzonline&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/143831731997
184 ivandabic,Makita DUB184Z Akku Gebläse ohne Akku / Ladegerät DUB 184 Z Laubbläser Original,Garten & Terrasse,Motor-Gartengeräte & -zubehör|Laubsauger & -bläser|Mehr anzeigen Makita DUB184Z 18V Akku-Gebläse - Blau/Sc...,https://i.ebayimg.com/images/g/7dUAAOSw8DNfq~hh/s-l300.jpg,"EUR 104,99",284028099478,,"{'Herstellernummer': 'DUB184ZBläser', 'MPN': 'DUB184ZNein', 'Marke': 'MakitaNein', 'EAN': '0088381887670'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=284028099478&t=0&category=71273&seller=pb-c&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/284028099478
85 zoll fernseher 4k,Samsung QLED GQ85Q60TGUXZG |214 (!) cm| 85 Zoll|4k LED smart TV|EEK: A+|LAGERND!,"TV, Video & Audio",Fernseher|Mehr anzeigen Samsung GQ85Q60T 85 Zoll 4K QLED Smart TV...,https://i.ebayimg.com/images/g/m-IAAOSwofVexUV~/s-l300.jpg,"EUR 2.299,00",254700417779,,"{'Integrierter Digitalempfänger': 'CI+, DVB-C, DVB-T2, Digitales Satellitenfernsehen (DVB-S2)85 Zoll', 'Marke': 'Samsung2160p (4K)', 'Herstellernummer': 'GQ85Q60TGUXZG2020', 'Besonderheiten': 'Inklusive Fernbedienung, Wi-Fi Enabled, Bluetooth, Spielmodus, Lichtsensor, USB Recording, Ethernet-AnschlussLED', 'Herstellerfarbe': 'NachtschwarzInternetzugang, Elektronischer Programmführer (EPG), Hausautomationssystem, Sprachinteraktion, Zeitverschiebung', 'MPN': 'GQ85Q60TGUXZGKoaxial-F, USB, Digital-Audio optisch TOSLINK, Composite Video RCA, HDMI', 'Modell': 'GQ85Q60TGUXZGSchwarz', 'EEK Spektrum': 'A+++ - D8806090430565'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=254700417779&t=0&category=11071&seller=tv-leasing&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/254700417779
85 zoll fernseher 4k,Samsung QLED GQ85Q70TGTXZG |214 (!) cm| 85 Zoll|4k LED smart TV|EEK: A+|LAGERND!,"TV, Video & Audio",Fernseher,https://i.ebayimg.com/images/g/o-wAAOSwB~BfcfI4/s-l300.jpg,"EUR 2.655,00",254732239090,,"{'Bildwiederholrate': '100 HzUSB, Composite Video RCA, HDMI', 'Bildschirmgröße': '85 ZollGrau', 'Integrierter Digitalempfänger': 'DVB-C, DVB-T2, Digitales Satellitenfernsehen (DVB-S2)GQ85Q70TGTXZG', 'Marke': 'SamsungHDR Fernseher, Bluetooth, Ethernet-Anschluss', 'MPN': 'GQ85Q70TGTXZGTitangrau', 'Modell': 'GQ85Q70TGTXZGInternet-Streaming-Schnittstelle, Herunterladbare Apps', 'EEK Spektrum': 'A+++ - D2160p (4K)', 'Anzeigetechnologie': 'QLED2020', 'EAN': '8806090300165'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=254732239090&t=1604671122000&category=11071&seller=tv-leasing&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&secureDesc=1,https://www.ebay.de/itm/254732239090
makramee faden," Ø 1mm /10, 90 Meter/ gewachste Baumwollschnur Kordel Faden Kord Makramee rund",Bastel- & Künstlerbedarf,"Schmuckherstellung|Drähte, Fäden & Bänder",https://i.ebayimg.com/images/g/D-kAAOSwbVNbScHx/s-l300.jpg,,332080359604,,"{'Modifizierter Artikel': 'JaGewachst', 'Durchmesser': 'Ø 1mmMarkenlos', 'Ausländisches Produkt': 'JaKordel', 'Farbe': 'mehrfarbigBaumwolle'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=332080359604&t=1587718413000&category=150059&seller=schmuckbar24&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/332080359604
184 ivandabic,"MAKITA DUB184Z, Akku-Laubbläse",Garten & Terrasse,Motor-Gartengeräte & -zubehör|Laubsauger & -bläser|Mehr anzeigen Makita DUB184Z 18V Akku-Gebläse - Blau/Sc...,https://i.ebayimg.com/images/g/EXQAAOSwoexfl9~d/s-l300.jpg,"EUR 99,90",333650085638,,"{'EAN': '0088381887670Bläser', 'Breite': '160 mmAkkubetrieb', 'Marke': 'Makita28.5 cm', 'Herstellernummer': 'DUB184Z82.5 cm', 'MPN': 'DUB184Z0088381887670'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=333650085638&t=0&category=71273&seller=saturn&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/333650085638
85 zoll fernseher 4k,Samsung GU85TU8079U 85 Zoll LED 4K Smart-TV - Schieferschwar,"TV, Video & Audio",Fernseher|Mehr anzeigen Samsung GU85TU8079U 85 Zoll LED 4K Smart-...,https://i.ebayimg.com/images/g/ij0AAOSwktpfpAOf/s-l300.jpg,"EUR 1.750,00/Stk.",313307199135,,"{'Integrierter Digitalempfänger': 'CI+, DVB-C, Digitales Satellitenfernsehen (DVB-S2)85 Zoll', 'Marke': 'Samsung2160p (4K)', 'Herstellernummer': 'GU85TU8079UXZG100 Hz', 'Besonderheiten': 'HDR Fernseher, Wi-Fi Enabled, Bluetooth, Spielmodus, Eco Mode, Ethernet-AnschlussLED', 'Herstellerfarbe': 'SchieferschwarzInternetzugang', 'MPN': 'GU85TU8079UXZGUSB, Fernsehantenne, Digital-Audio optisch TOSLINK, Composite Video RCA, HDMI', 'Modell': 'GU85TU8079USchwarz', 'EAN': '8806090417986'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=313307199135&t=0&category=11071&seller=123-leasing&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/313307199135
184 ivandabic,Makita 18 V Akku-Laubbläse,Garten & Terrasse,Motor-Gartengeräte & -zubehör|Laubsauger & -bläser|Mehr anzeigen Makita DUB184Z 18V Akku-Gebläse - Blau/Sc...,https://i.ebayimg.com/images/g/HPEAAOSwRCZfsliL/s-l300.jpg,"EUR 82,00",383806074575,,"{'Besonderheiten': 'Schultergurt, Rohradapter, Blasrohr Endstück rund, Flachdüse, 6-kant Stiftschlüssel 4 mmLaubbläser', 'Modell': 'DUB184ZAkkubetrieb', 'Herstellernummer': 'DUB184ZNein', 'EAN': '0088381887670'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=383806074575&t=1605539235000&category=71273&seller=maschinenwelt&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/383806074575
makramee faden,25m 1mm Nylon Schnur Flechtkordel nylonfaden makramee shamballa garn basteln,Bastel- & Künstlerbedarf,"Schmuckherstellung|Drähte, Fäden & Bänder|Bastel- & Künstlerbedarf|Handarbeit|Makramee|Sonstige",https://i.ebayimg.com/images/g/VT0AAOSwstxVda66/s-l300.jpg,"EUR 1,19",171533504204,,"{'Marke': 'AdoreNein', 'Produktart': 'flechtkordel1 mm', 'Herstellernummer': '8719425159997'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=171533504204&t=1516441429000&category=150059&seller=adore-shop&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/171533504204
ajvar,"Natura Ajvar mild 370ml,Ajvar",Feinschmecker,Lebensmittel|Sonstige,https://i.ebayimg.com/images/g/lRwAAOSwPc9WwlJ0/s-l300.jpg,"EUR 2,99",131855811307,,{'EAN': 'Nicht zutreffend'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=131855811307&t=1473014381000&category=79631&seller=trgovina-maslina&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/131855811307
ajvar,"Bakina Tajna Ajvar 550ml,Ajvar",Feinschmecker,Lebensmittel|Sonstige,https://i.ebayimg.com/images/g/rTsAAOSwwlteaqqF/s-l300.jpg,"EUR 6,90",133359351311,,{'Herstellernummer': '8600103831949Nicht zutreffend'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=133359351311&t=0&category=79631&seller=trgovina-maslina&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/133359351311
ajvar,"Mama`s Ajvar mild 290g,Ajvar",Feinschmecker,Lebensmittel|Sonstige|Mehr anzeigen 6 X hausgemachte Mama's Ajvar mild 290g,https://i.ebayimg.com/images/g/ZZ0AAOSwVHle0W9g/s-l300.jpg,"EUR 5,49",133424126602,,{'Herstellernummer': '53101460026355310146002635'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=133424126602&t=1590784433000&category=79631&seller=trgovina-maslina&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/133424126602
betonfarbe obi,100g Trockenfarbe Farbpigmente Pulverfarbe Eisenoxid Pigmente Beton Gips Putz,Heimwerker,"Farben, Tapeten & Zubehör|Farben, Beizen & Lacke|Innen- & Außenfarben",https://i.ebayimg.com/images/g/6YgAAOSwJp5e5hLH/s-l300.jpg,"EUR 1,60",152144090357,,{'Herstellernummer': 'Nicht zutreffend'},https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=152144090357&t=1592136215000&category=180164&seller=kavandee&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/152144090357
blaupunkt autoradio dab,Blaupunkt Stockholm 230 Autoradio DAB Bluetooth AUX IPod IPhone SDHC USB,Auto & Motorrad: Teile,"Autoelektronik, GPS & Sicherheitstechnik|Autoentertainment|Autoradios",https://i.ebayimg.com/images/g/EGkAAOSwlElftpJx/s-l300.jpg,"EUR 129,00",184543188433,,"{'Farbe': 'SchwarzBlaupunkt', 'Wiedergabeformate': 'CD, MP3, WAVDAB, Bluetooth, DAB+, AUX Eingang, Abnehmbares Bedienteil', 'Einbaugröße': '1 DIN'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=184543188433&t=0&category=174119&seller=drinkingcoffeealltime&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/184543188433
betonfarbe obi,⭐ Bodenfarbe Betonfarbe Bodenbeschicht,Business & Industrie,"Baustoffe & Bauelemente|Industrielle Farben, Lacke & Zubehör|Industrielle Farben|Heimwerker|Farben, Tapeten & Zubehör|Farben, Beizen & Lacke|Innen- & Außenfarben",https://i.ebayimg.com/images/g/ccMAAOSwKrte6gQv/s-l300.jpg,"EUR 22,90/Stk.",302314637445,,"{'Herstellungsland und -region': 'DeutschlandBeton', 'Verarbeitung': 'Farbe, Rolle, SpraySeidenmatt', 'Inhalt': '1-20LWO-WE', 'Typ': 'Betonfarbeverschiedene Farbtöne', 'Wasserverdünnbar': 'JaW700', 'Einsatzort': 'WerkstattNein', 'Ausgewählte Suchfilter': 'Bodenbeschichtung1 5 10 20 L', 'Eigenschaften 1': 'Kellerfarbe, Terassenfarbe, Balkonfarbe,Fußbodenfarbe für Beton, Zement, Holz, Metall', 'Produktart': 'InnenInnen', 'Lösungsmittelfrei': 'JaGrau', 'Geeignet für Untergrund': 'Beton'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=302314637445&t=1605704824000&category=260876&seller=wo-we&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/302314637445
blaupunkt autoradio dab,Blaupunkt Bremen SQR 46 DAB NEU Youngtimer Autoradio Retro Radio DAB USB Bluetoo,Auto & Motorrad: Teile,"Autoelektronik, GPS & Sicherheitstechnik|Autoentertainment|Autoradios|Mehr anzeigen Blaupunkt SQR 46 DAB 12V Autoradio",https://i.ebayimg.com/images/g/Nx4AAOSwFR5eGFeG/s-l300.jpg,"EUR 379,95",143497538254,,"{'Weitere Artikelnummer': 'Bremen SQR 46 DAB2 Jahre', 'Referenznummer(n) OE': '2001018000000Blaupunkt', 'EAN': '4260499851347'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=143497538254&t=1600676215000&category=174119&seller=ekz-esslingen&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/143497538254
citizen satellite wave,Citizen Satellite Wave CC3079-11E Eco Drive Solar GPS Herren Armbanduhr,Uhren & Schmuck,"Uhren, -teile & -zubehör|Armband- & Taschenuhren|Armbanduhren|Mehr anzeigen Citizen Eco-Drive SATELLITE WAVE GPS 44mm...",https://i.ebayimg.com/images/g/8xQAAOSwvrRfrQLz/s-l300.jpg,"EUR 650,00",123976424652,,"{'Modell': 'Citizen14 mm', 'Gehäusehöhe': '14 mmCC3079-11E', 'Funktionen': 'Datum, Ewiger Kalender, Funkuhr, Gangreserve-Anzeige, GPS, TagesanzeigeSportlich', 'Schließe': 'DornschließeErwachsene', 'Gehäusematerial': 'EdelstahlArmbanduhr', 'Glas': 'Mineralglas720 Tage', 'Armbandfarbe': 'Rot, SchwarzCitizen', 'Zifferblattfarbe': 'SchwarzHerren', 'Uhrengehäuse-Farbe': 'SchwarzQuarz (Solarbetrieben)', 'Armbandmaterial': 'Silikon100 m (10 ATM)', 'Abteilung': 'HerrenAnalog', 'EAN': '4974374289711Rund'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=123976424652&t=1605174006000&category=31387&seller=uhrenvertrieb&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/123976424652
betonfarbe obi,⭐⭐️11€/kg HPBI-500 Epoxidharz 2K Bodenbeschicht,Business & Industrie,"Baustoffe & Bauelemente|Industrielle Farben, Lacke & Zubehör|Industrielle Farben|Business & Industrie|Kunststoffindustrie & Chemie|Kunststoffe & Werkstoffe|EP Epoxidharz",https://i.ebayimg.com/images/g/BKMAAOSw7D9clQCg/s-l300.jpg,"EUR 55,00",333127322611,,"{'Einsatzbereich': 'InnenHome Profis', 'Schutzeigenschaft': 'Algenresistent, Feuchtigkeitsbeständig, Schimmelresistent, Schmutzabweisend, SpritzerabweisendNein', 'Geeignet für': 'Beton, Bodenbelag, Deck, Fliese, Gips, Holz, SchwimmbadInnen-Farbe', 'Besonderheiten': 'Für den Innenbereich, Für den kommerziellen Gebrauch, Für Wohnzwecke, Grundierung erforderlich, Kein Geruch, Luftfeuchtigkeitsbeständig, Waschbar, Wasserdicht, WitterungsbeständigHPBI-500', 'Trockendauer': '7-10 TageWerden gerne auf Nachfrage zugesendet', 'Überstreichbar nach ca': '24 StundenGarage', 'Produktart': 'EpoxidfarbeJa', 'Minimale Verarbeitungstemperatur': '6°CNein', 'Verarbeitung': 'Farbe, RolleDeutschland'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=333127322611&t=1600847800000&category=260876&seller=home-profis&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/333127322611
fluorocarbon,Cobra Angelschnur FLUOROCARBON COATED Polymere Monofile Schnur Angeln ,Sport,Angelsport|Schnüre & Vorfächer|Angelschnüre & Vorfächer|Sport|Angelsport|Schnüre & Vorfächer|Angelschnüre & Vorfächer,https://i.ebayimg.com/images/g/i1IAAOSwdAJdX7Mm/s-l300.jpg,"EUR 9,50/Stk.",293198405696,,"{'Schnurart': 'Monofile-SchnüreCobra', 'Länge': '150m7,1kg-10,8kg', 'Farbe': 'Klar160118'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=293198405696&t=1566556245000&category=261033&seller=discount*portal&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/293198405696
citizen satellite wave,Citizen Promaster Sky Satellite Wave GPS Armbanduhr CC3079-11ESTB mit Stahlband,Uhren & Schmuck,"Uhren, -teile & -zubehör|Armband- & Taschenuhren|Armbanduhren",https://i.ebayimg.com/images/g/pNMAAOSwcK1fNmWl/s-l300.jpg,"EUR 749,00",114288094987,,"{'Uhrengehäuse-Farbe': 'Schwarz720 Tage', 'Marke': 'CitizenHerren', 'Geschlecht': 'HerrenArmbanduhr', 'Uhrwerk': 'Quarz (Solarbetrieben)14 mm', 'Wasserbeständigkeit': '100 m (10 ATM)Datum, Ewiger Kalender, Funkuhr, Gangreserve-Anzeige, GPS, Tagesanzeige, Weltzeit', 'Gehäusegröße': '44 mmEdelstahl', 'Armbandbreite': '14 mmEdelstahl', 'Referenznummer': 'CC3079-11ESTBFaltschließe', 'Anzeigeformat': 'AnalogMineralglas', 'Uhrenform': 'RundSchwarz', 'Stil': 'SportlichSchwarz', 'Altersempfehlung': 'ErwachseneNicht zutreffend'}",https://vi.vipr.ebaydesc.com/ws/eBayISAPI.dll?ViewItemDescV4&item=114288094987&t=1597400489000&category=31387&seller=uhrenvertrieb&excSoj=1&excTrk=1&lsite=77&ittenable=false&domain=ebay.de&descgauge=1&cspheader=1&oneClk=2&secureDesc=1,https://www.ebay.de/itm/114288094987
